region;code;year;type;latitude;longitude;zone_beginning;landmark_settlement;date_beginning;area_beginning;date_end;area_total;area_forest
Ханты-Мансийский автономный округ — Югра;к-143   (41224);2004;Нелесные;61.01111111111111;73.44388888888889;Авиационный мониторинг;н.п. Невойлокино;20.05.2004;38;20.05.2004;38;0
Ханты-Мансийский автономный округ — Югра;к-79   (41225);2004;Нелесные;61.05805555555556;73.07805555555555;Авиационный мониторинг;н.п. Тангинский;20.05.2004;36;20.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-1052   (41228);2004;Нелесные;60.73805555555556;69.575;Авиационный мониторинг;н.п. Тюли;20.05.2004;53;20.05.2004;53;0
Ханты-Мансийский автономный округ — Югра;к-500   (41230);2004;Нелесные;61.28388888888889;74.18694444444445;Авиационный мониторинг;н.п. Касьяновский;20.05.2004;42;26.05.2004;556;0
Ханты-Мансийский автономный округ — Югра;к-702   (41231);2004;Нелесные;60.80888888888889;69.60694444444444;Авиационный мониторинг;н.п. Базьяны;20.05.2004;27;20.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-782   (41233);2004;Нелесные;61.105;69.525;Авиационный мониторинг;н.п. Шапша;20.05.2004;27;22.05.2004;77;0
Ханты-Мансийский автономный округ — Югра;к-444   (41234);2004;Нелесные;61.07111111111112;69.26;Авиационный мониторинг;н.п. Новокухарский;20.05.2004;27;20.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-104   (41235);2004;Нелесные;61.22805555555556;69.84194444444444;Авиационный мониторинг;н.п. Зенково;20.05.2004;27;20.05.2004;27;0
Ханты-Мансийский автономный округ — Югра;к-47   (41236);2004;Нелесные;61.65111111111111;67.28194444444445;Авиационный мониторинг;н.п. Могилево;20.05.2004;25;20.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-196   (41237);2004;Нелесные;61.73388888888889;67.40111111111112;Авиационный мониторинг;н.п. Могилево;20.05.2004;49;20.05.2004;49;0
Ханты-Мансийский автономный округ — Югра;к-939   (41238);2004;Нелесные;61.75694444444444;67.49694444444445;Авиационный мониторинг;н.п. Кеушки;20.05.2004;25;22.05.2004;231;0
Ханты-Мансийский автономный округ — Югра;к-583   (41265);2004;Нелесные;60.96;76.4088888888889;Авиационный мониторинг;н.п. Молодежный;20.05.2004;38;20.05.2004;38;0
Ханты-Мансийский автономный округ — Югра;к-884   (41269);2004;Нелесные;60.77;69.635;Авиационный мониторинг;н.п. Тюли;20.05.2004;78;21.05.2004;194;0
Ханты-Мансийский автономный округ — Югра;к-483   (41270);2004;Нелесные;61.225;72.35388888888889;Авиационный мониторинг;н.п. Солка;20.05.2004;82;20.05.2004;82;0
Ханты-Мансийский автономный округ — Югра;к-424   (41330);2004;Нелесные;60.80805555555556;76.52805555555555;Авиационный мониторинг;н.п. Вампугол;21.05.2004;45;21.05.2004;52;0
Ханты-Мансийский автономный округ — Югра;к-817   (41332);2004;Нелесные;62.22;66.55499999999999;Авиационный мониторинг;н.п. Сотниково;21.05.2004;50;21.05.2004;262;0
Ханты-Мансийский автономный округ — Югра;к-504   (41333);2004;Нелесные;62.09305555555556;67.19500000000001;Авиационный мониторинг;н.п. Леуши;21.05.2004;25;21.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-544   (41336);2004;Нелесные;61.67388888888889;67.28388888888888;Авиационный мониторинг;н.п. Могилево;21.05.2004;25;21.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-803   (41337);2004;Нелесные;61.403888888888886;68.14;Авиационный мониторинг;н.п. Елизарово;21.05.2004;49;21.05.2004;91;0
Ханты-Мансийский автономный округ — Югра;к-458   (41338);2004;Нелесные;61.20888888888889;69.015;Авиационный мониторинг;н.п. Тренька;21.05.2004;25;21.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-659   (41339);2004;Нелесные;61.11111111111112;69.55111111111111;Авиационный мониторинг;н.п. Сумкино;21.05.2004;25;21.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-412   (41341);2004;Нелесные;61.028888888888886;68.71305555555556;Авиационный мониторинг;н.п. Белогорье;21.05.2004;25;21.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-822   (41344);2004;Нелесные;60.52611111111111;69.825;Авиационный мониторинг;н.п. Заводные;21.05.2004;80;21.05.2004;184;0
Ханты-Мансийский автономный округ — Югра;к-1034   (41345);2004;Нелесные;60.12888888888889;64.89111111111112;Авиационный мониторинг;н.п. Стар.Урай;21.05.2004;25;21.05.2004;25;0
Ханты-Мансийский автономный округ — Югра;к-391   (41346);2004;Нелесные;59.64611111111111;67.13111111111111;Авиационный мониторинг;н.п. Мокровка;21.05.2004;25;21.05.2004;60;0
Ханты-Мансийский автономный округ — Югра;к-430   (41401);2004;Нелесные;60.95805555555556;76.34888888888888;Авиационный мониторинг;н.п. Мысовая-Мега;21.05.2004;30;21.05.2004;30;0
Ханты-Мансийский автономный округ — Югра;к-587   (41435);2004;Нелесные;61.98805555555556;67.245;Авиационный мониторинг;н.п. Нов.Карымкары;21.05.2004;33;21.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-497   (41436);2004;Нелесные;61.98;67.2038888888889;Авиационный мониторинг;н.п. Нов.Карымкары;21.05.2004;33;21.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-403   (41437);2004;Нелесные;61.59805555555556;67.765;Авиационный мониторинг;н.п. Сушка;21.05.2004;184;27.05.2004;275;0
Ханты-Мансийский автономный округ — Югра;к-564   (41440);2004;Нелесные;60.82194444444445;69.72611111111111;Авиационный мониторинг;н.п. Добринский;22.05.2004;33;22.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-521   (41469);2004;Нелесные;61.14388888888889;76.59694444444445;Авиационный мониторинг;н.п.;22.05.2004;33;22.05.2004;33;0
Ханты-Мансийский автономный округ — Югра;к-577   (41471);2004;Нелесные;61.14694444444444;73.74;Авиационный мониторинг;н.п. Немчиново;22.05.2004;42;27.05.2004;2104;0
Ханты-Мансийский автономный округ — Югра;к-3   (41472);2004;Нелесные;60.89805555555556;76.22111111111111;Авиационный мониторинг;н.п. Лекрысово;22.05.2004;36;22.05.2004;36;0
Ханты-Мансийский автономный округ — Югра;к-310   (41476);2004;Нелесные;61.23611111111112;72.27111111111111;Авиационный мониторинг;н.п. Высокий Мыс;22.05.2004;49;22.05.2004;76;0
